,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,FileName,BusinessActivity,InstanceNumber,sniff_time,frame.number,synthetic_sniff_time,synthetic_sniff_time_str,session_generalized,HighestLayerProtocol,MessageType_WithRole,MessageType,query_type,session_class,filter_flag,query,tables,event,event_with_roles,noise_event,Unnamed: 0_y,number,activities,stream_index,request_method_call,starting_frame_number,file_data,activities_with_bp,resolved_activities,partner_name,message_id,parent_id,calendar_last_notif_ack,email,display_name,headers,references,partner_id,commercial_partner_id,date,mail_followers_id,date_last_stage_update,mail_message_id,mail_mail_id,mail_id,wizard_id,checksum,store_fname,CRF TAG,IsEndBP,IsStartBP,ActivityAction,IsStartActivity,IsEndActivity,CaseId
204,204,204,204,204,7415,rec_over_http_prod_1.pcap,HrRecruitmentProcess,over,2020-09-18 01:07:46.950400,4024,2020-09-21 09:45:13.280400,2020-09-21 09:45:13.280400,192.168.11.1-192.168.,pgsql,Odoo Application->db Server/Mail Server:[PgsqlRequest:Simple query],PgsqlRequest:Simple query,INSERT,pgsql,True,"INSERT INTO ""mail_message"" (""id"", ""create_uid"", ""create_date"", ""write_uid"", ""write_date"", ""add_sign"", ""author_id"", ""body"", ""date"", ""email_from"", ""message_id"", ""message_type"", ""model"", ""no_auto_thread"", ""parent_id"", ""record_name"", ""reply_to"", ""res_id"", ""subject"", ""subtype_id"") VALUES (nextval('mail_message_id_seq'), 6, (now() at time zone 'UTC'), 6, (now() at time zone 'UTC'), true, 7, '', '2020-09-17 21:58:08', 'Dana Wireless <dana.wireless@gmail.com>', '<155875412116236.1600379888.478306055068970-openerp-1225-hr.applicant@BPW10OD01>', 'notification', 'hr.applicant', false, 7951, 'Customer Success Manager', 'Dana Wireless <dana.wireless@gmail.com>', 1225, NULL, 6) RETURNING id",['mail_message'],PgsqlRequest:Simple query:INSERT:['mail_message'],Odoo Application->db Server/Mail Server: [PgsqlRequest:Simple query:INSERT:['mail_message']],False,4023,4024,"['ResumeReviewActivity', 'ScheduleAnInterviewActivityCall']",4,,,[],"[(1226, ResumeReviewActivity), (1225, ScheduleAnInterviewActivityCall)]","('ScheduleAnInterviewActivityCall',)",,<155875412116236.1600379888.478306055068970-openerp-1225-hr.applicant@BPW10OD01>,7951.0,,,,,,,,2020-09-17 21:58:08,,,,,,,,,ScheduleAnInterviewActivityCall,False,False,['NoAction'],False,False,"{1, 2}"
205,205,205,205,205,7440,rec_over_http_prod_1.pcap,HrRecruitmentProcess,over,2020-09-18 01:07:47.002393,4037,2020-09-21 09:53:53.262393,2020-09-21 09:53:53.262393,192.168.11.1-192.168.,pgsql,Odoo Application->db Server/Mail Server:[PgsqlRequest:Simple query],PgsqlRequest:Simple query,INSERT,pgsql,True,"INSERT INTO ""mail_tracking_value"" (""id"", ""create_uid"", ""create_date"", ""write_uid"", ""write_date"", ""field"", ""field_desc"", ""field_type"", ""mail_message_id"", ""new_value_char"", ""new_value_integer"", ""old_value_char"", ""old_value_integer"", ""track_sequence"") VALUES (nextval('mail_tracking_value_id_seq'), 1, (now() at time zone 'UTC'), 1, (now() at time zone 'UTC'), 'stage_id', 'Stage', 'many2one', 7959, 'Phone Interview', 3, 'Resume Review', 2, 100) RETURNING id",['mail_tracking_value'],PgsqlRequest:Simple query:INSERT:['mail_tracking_value'],Odoo Application->db Server/Mail Server: [PgsqlRequest:Simple query:INSERT:['mail_tracking_value']],False,4036,4037,"['ResumeReviewActivity', 'ScheduleAnInterviewActivityCall']",4,,,[],"[(1226, ResumeReviewActivity), (1225, ScheduleAnInterviewActivityCall)]","('ScheduleAnInterviewActivityCall',)",,,,,,,,,,,,,,7959.0,,,,,,ScheduleAnInterviewActivityCall,False,False,['NoAction'],False,False,{2}
206,206,206,206,206,7464,rec_over_http_prod_1.pcap,HrRecruitmentProcess,over,2020-09-18 01:07:47.010708,4049,2020-09-21 09:55:16.420708,2020-09-21 09:55:16.420708,192.168.11.1-192.168.,pgsql,Odoo Application->db Server/Mail Server:[PgsqlRequest:Simple query],PgsqlRequest:Simple query,INSERT,pgsql,True,"INSERT INTO ""mail_compose_message"" (""id"", ""create_uid"", ""create_date"", ""write_uid"", ""write_date"", ""add_sign"", ""author_id"", ""auto_delete"", ""auto_delete_message"", ""body"", ""composition_mode"", ""date"", ""email_from"", ""is_log"", ""message_id"", ""message_type"", ""model"", ""no_auto_thread"", ""notify"", ""parent_id"", ""record_name"", ""reply_to"", ""res_id"", ""subject"", ""subtype_id"", ""template_id"", ""use_active_domain"") VALUES (nextval('mail_compose_message_id_seq'), 6, (now() at time zone 'UTC'), 6, (now() at time zone 'UTC'), true, 7, false, true, '', 'comment', '2020-09-17 21:58:08', 'Dana Wireless <dana.wireless@gmail.com>', false, '<826671105862477.1600379888.540808200836182-openerp-private@BPW10OD01>', 'notification', 'hr.applicant', false, false, NULL, 'Customer Success Manager', 'Dana Wireless <dana.wireless@gmail.com>', 1225, 'Re: Customer Success Manager', 2, 16, false) RETURNING id",['mail_compose_message'],PgsqlRequest:Simple query:INSERT:['mail_compose_message'],Odoo Application->db Server/Mail Server: [PgsqlRequest:Simple query:INSERT:['mail_compose_message']],False,4048,4049,"['ResumeReviewActivity', 'ScheduleAnInterviewActivityCall']",4,,,[],"[(1226, ResumeReviewActivity), (1225, ScheduleAnInterviewActivityCall)]","('ResumeReviewActivity',)",,<826671105862477.1600379888.540808200836182-openerp-private@BPW10OD01>,,,,,,,,,2020-09-17 21:58:08,,,,,,,,,ScheduleAnInterviewActivityCall,False,False,['NoAction'],False,False,{2}
207,207,207,207,207,7559,rec_over_http_prod_1.pcap,HrRecruitmentProcess,over,2020-09-18 01:07:47.096494,4126,2020-09-21 10:09:34.366494,2020-09-21 10:09:34.366494,192.168.11.1-192.168.,pgsql,Odoo Application->db Server/Mail Server:[PgsqlRequest:Simple query],PgsqlRequest:Simple query,UPDATE,pgsql,True,"UPDATE ""mail_compose_message"" SET ""subject""='Your Job Application: Customer Success Manager',""body""='<table width=""590"" style=""border-collapse:collapse; background-color:white; margin-left:20px"" border=""0"" cellspacing=""0"" cellpadding=""0"">\xa    <tbody><tr>\xa        <td valign=""top"" style=""padding:0px 10px"">\xa            <div style=''font-size:13px; font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; text-align:center''>\xa                <h2 style=""margin:0px 0 0.5rem 0; font-size:1.62rem; font-weight:bold; font-family:inherit; line-height:1.2; color:inherit"">Congratulations!</h2>\xa                <div style=''font-size:13px; font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; color:grey''>Your resume has been positively reviewed.</div>\xa                <img style=""border-style:none; vertical-align:middle; width:175px; margin:20px 0"" alt=""Congratulations!"" src=""http://localhost:8069/hr_recruitment/static/src/img/congratulations.png"">\xa            </div>\xa            <div style=''font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; font-size:13px; margin:0px; padding:0px''>\xa                We just reviewed your resume, and it caught our\xa                attention. As we think you might be great for the\xa                position, your application has been short listed for a\xa                call or an interview.\xa                <br><br>\xa                See you soon,\xa                <div style=''font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; font-size:11px; color:grey''>\xa                    -- <br>\xa                    The HR Team\xa                </div>\xa\xa                <hr width=""97%"" style=""border-style:solid none none none; margin:16px 0px 16px 0px; border-left-width:0px; border-bottom-width:0px; border-right-width:0px; border-top-width:1px; border-left-color:currentColor; border-bottom-color:currentColor; border-right-color:currentColor; border-top-color:rgba(0, 0, 0, 0.1); height:0px; background-color:rgb(204,204,204); border:medium none; display:block; font-size:0px; min-height:1px; line-height:0"">\xa                <h3 style=""margin:0px 0 0.5rem 0; font-size:1.4rem; font-weight:bold; font-family:inherit; line-height:1.2; color:#9A6C8E""><strong style=""font-weight:bolder"">What is the next step?</strong></h3>\xa                We usually <strong style=""font-weight:bolder"">answer applications within 3 days</strong>.\xa                <br><br>\xa                The next step is either a call or a meeting in our offices.\xa                <br>\xa                Feel free to <strong style=""font-weight:bolder"">contact us if you want a faster\xa                feedback</strong> or if you don''t get news from us\xa                quickly enough (just reply to this email).\xa                <br>\xa\xa                <hr width=""97%"" style=""border-style:solid none none none; margin:17px 0px 16px 0px; border-left-width:0px; border-bottom-width:0px; border-right-width:0px; border-top-width:1px; border-left-color:currentColor; border-bottom-color:currentColor; border-right-color:currentColor; border-top-color:rgba(0, 0, 0, 0.1); height:0px; background-color:rgb(204,204,204); border:medium none; display:block; font-size:0px; min-height:1px; line-height:0"">\xa                    <strong style=""font-weight:bolder"">My Company</strong><br>\xa                <br>\xa                <br>\xa\xa                    <a style=""background-color:transparent; text-decoration:none; color:rgb(124, 123, 173)"" href=""https://maps.google.com/maps?q="" target=""new"">\xa                        <img style=""border-style:none; vertical-align:bottom"" src=""http://maps.googleapis.com/maps/api/staticmap?autoscale=1&amp;size=598x200&amp;maptype=roadmap&amp;format=png&amp;visual_refresh=true&amp;markers=size:mid|color:0xa5117d|label:|"">\xa                    </a>\xa            </div>\xa        </td>\xa    </tr>\xa</tbody></table>',""write_uid""=6,""write_date""=(now() at time zone 'UTC') WHERE id IN (2999)",['mail_compose_message'],PgsqlRequest:Simple query:UPDATE:['mail_compose_message'],Odoo Application->db Server/Mail Server: [PgsqlRequest:Simple query:UPDATE:['mail_compose_message']],False,4125,4126,"['ResumeReviewActivity', 'ScheduleAnInterviewActivityCall']",4,,,[],"[(1226, ResumeReviewActivity), (1225, ScheduleAnInterviewActivityCall)]","('ResumeReviewActivity',)",,,,,,,,,,,,,,,,,,,,ScheduleAnInterviewActivityCall,False,False,['NoAction'],False,False,set()
208,208,208,208,208,7566,rec_over_http_prod_1.pcap,HrRecruitmentProcess,over,2020-09-18 01:07:47.098677,4131,2020-09-21 10:09:56.198677,2020-09-21 10:09:56.198677,192.168.11.1-192.168.,pgsql,Odoo Application->db Server/Mail Server:[PgsqlRequest:Simple query],PgsqlRequest:Simple query,INSERT,pgsql,True,"\xa                INSERT INTO mail_compose_message_res_partner_rel (wizard_id, partner_id)\xa                VALUES (2999, 1205)\xa                ON CONFLICT DO NOTHING\xa",['mail_compose_message_res_partner_rel'],PgsqlRequest:Simple query:INSERT:['mail_compose_message_res_partner_rel'],Odoo Application->db Server/Mail Server: [PgsqlRequest:Simple query:INSERT:['mail_compose_message_res_partner_rel']],False,4130,4131,"['ResumeReviewActivity', 'ScheduleAnInterviewActivityCall']",4,,,[],"[(1226, ResumeReviewActivity), (1225, ScheduleAnInterviewActivityCall)]","('ResumeReviewActivity',)",,,,,,,,,,,,,,,,,2999.0,,,ScheduleAnInterviewActivityCall,False,False,['NoAction'],False,False,{2}
209,209,209,209,209,7617,rec_over_http_prod_1.pcap,HrRecruitmentProcess,over,2020-09-18 01:07:47.116444,4162,2020-09-21 10:12:53.886444,2020-09-21 10:12:53.886444,192.168.11.1-192.168.,pgsql,Odoo Application->db Server/Mail Server:[PgsqlRequest:Simple query],PgsqlRequest:Simple query,INSERT,pgsql,True,"INSERT INTO ""mail_message"" (""id"", ""create_uid"", ""create_date"", ""write_uid"", ""write_date"", ""add_sign"", ""author_id"", ""body"", ""date"", ""email_from"", ""layout"", ""mail_activity_type_id"", ""mail_server_id"", ""message_id"", ""message_type"", ""model"", ""no_auto_thread"", ""parent_id"", ""record_name"", ""reply_to"", ""res_id"", ""subject"", ""subtype_id"") VALUES (nextval('mail_message_id_seq'), 6, (now() at time zone 'UTC'), 6, (now() at time zone 'UTC'), false, 7, '<table width=""590"" style=""border-collapse:collapse; background-color:white; margin-left:20px"" border=""0"" cellspacing=""0"" cellpadding=""0"">\xa    <tbody><tr>\xa        <td valign=""top"" style=""padding:0px 10px"">\xa            <div style=''font-size:13px; font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; text-align:center''>\xa                <h2 style=""margin:0px 0 0.5rem 0; font-size:1.62rem; font-weight:bold; font-family:inherit; line-height:1.2; color:inherit"">Congratulations!</h2>\xa                <div style=''font-size:13px; font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; color:grey''>Your resume has been positively reviewed.</div>\xa                <img style=""border-style:none; vertical-align:middle; width:175px; margin:20px 0"" alt=""Congratulations!"" src=""http://localhost:8069/hr_recruitment/static/src/img/congratulations.png"">\xa            </div>\xa            <div style=''font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; font-size:13px; margin:0px; padding:0px''>\xa                We just reviewed your resume, and it caught our\xa                attention. As we think you might be great for the\xa                position, your application has been short listed for a\xa                call or an interview.\xa                <br><br>\xa                See you soon,\xa                <div style=''font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; font-size:11px; color:grey''>\xa                    -- <br>\xa                    The HR Team\xa                </div>\xa\xa                <hr width=""97%"" style=""border-style:solid none none none; margin:16px 0px 16px 0px; border-left-width:0px; border-bottom-width:0px; border-right-width:0px; border-top-width:1px; border-left-color:currentColor; border-bottom-color:currentColor; border-right-color:currentColor; border-top-color:rgba(0, 0, 0, 0.1); height:0px; background-color:rgb(204,204,204); border:medium none; display:block; font-size:0px; min-height:1px; line-height:0"">\xa                <h3 style=""margin:0px 0 0.5rem 0; font-size:1.4rem; font-weight:bold; font-family:inherit; line-height:1.2; color:#9A6C8E""><strong style=""font-weight:bolder"">What is the next step?</strong></h3>\xa                We usually <strong style=""font-weight:bolder"">answer applications within 3 days</strong>.\xa                <br><br>\xa                The next step is either a call or a meeting in our offices.\xa                <br>\xa                Feel free to <strong style=""font-weight:bolder"">contact us if you want a faster\xa                feedback</strong> or if you don''t get news from us\xa                quickly enough (just reply to this email).\xa                <br>\xa\xa                <hr width=""97%"" style=""border-style:solid none none none; margin:17px 0px 16px 0px; border-left-width:0px; border-bottom-width:0px; border-right-width:0px; border-top-width:1px; border-left-color:currentColor; border-bottom-color:currentColor; border-right-color:currentColor; border-top-color:rgba(0, 0, 0, 0.1); height:0px; background-color:rgb(204,204,204); border:medium none; display:block; font-size:0px; min-height:1px; line-height:0"">\xa                    <strong style=""font-weight:bolder"">My Company</strong><br>\xa                <br>\xa                <br>\xa\xa                    <a style=""background-color:transparent; text-decoration:none; color:rgb(124, 123, 173)"" href=""https://maps.google.com/maps?q="" target=""new"">\xa                        <img style=""border-style:none; vertical-align:bottom"" src=""http://maps.googleapis.com/maps/api/staticmap?autoscale=1&amp;size=598x200&amp;maptype=roadmap&amp;format=png&amp;visual_refresh=true&amp;markers=size:mid|color:0xa5117d|label:|"">\xa                    </a>\xa            </div>\xa        </td>\xa    </tr>\xa</tbody></table>', '2020-09-17 21:58:08', 'Dana Wireless <dana.wireless@gmail.com>', 'mail.mail_notification_light', NULL, NULL, '<162925008822263.1600379888.650187730789185-openerp-1225-hr.applicant@BPW10OD01>', 'notification', 'hr.applicant', false, 7951, 'Customer Success Manager', 'Dana Wireless <dana.wireless@gmail.com>', 1225, 'Your Job Application: Customer Success Manager', 2) RETURNING id",['mail_message'],PgsqlRequest:Simple query:INSERT:['mail_message'],Odoo Application->db Server/Mail Server: [PgsqlRequest:Simple query:INSERT:['mail_message']],False,4161,4162,"['ResumeReviewActivity', 'ScheduleAnInterviewActivityCall']",4,,,[],"[(1226, ResumeReviewActivity), (1225, ScheduleAnInterviewActivityCall)]","('ScheduleAnInterviewActivityCall',)",,<162925008822263.1600379888.650187730789185-openerp-1225-hr.applicant@BPW10OD01>,7951.0,,,,,,,,2020-09-17 21:58:08,,,,,,,,,ScheduleAnInterviewActivityCall,False,False,['NoAction'],False,False,"{1, 2}"
210,210,210,210,210,7622,rec_over_http_prod_1.pcap,HrRecruitmentProcess,over,2020-09-18 01:07:47.118182,4165,2020-09-21 10:13:11.268182,2020-09-21 10:13:11.268182,192.168.11.1-192.168.,pgsql,Odoo Application->db Server/Mail Server:[PgsqlRequest:Simple query],PgsqlRequest:Simple query,INSERT,pgsql,True,"\xa                INSERT INTO mail_message_res_partner_rel (mail_message_id, res_partner_id) VALUES (7960, 1205)\xa",['mail_message_res_partner_rel'],PgsqlRequest:Simple query:INSERT:['mail_message_res_partner_rel'],Odoo Application->db Server/Mail Server: [PgsqlRequest:Simple query:INSERT:['mail_message_res_partner_rel']],False,4164,4165,"['ResumeReviewActivity', 'ScheduleAnInterviewActivityCall']",4,,,[],"[(1226, ResumeReviewActivity), (1225, ScheduleAnInterviewActivityCall)]","('ResumeReviewActivity',)",,,,,,,,,,,,,,7960.0,,,,,,ScheduleAnInterviewMeeting,False,False,['NoAction'],False,False,{2}
211,211,211,211,211,7659,rec_over_http_prod_1.pcap,HrRecruitmentProcess,over,2020-09-18 01:07:47.130797,4189,2020-09-21 10:15:17.430797,2020-09-21 10:15:17.430797,192.168.11.1-192.168.,pgsql,Odoo Application->db Server/Mail Server:[PgsqlRequest:Simple query],PgsqlRequest:Simple query,UPDATE,pgsql,True,"UPDATE ""mail_message"" SET ""write_uid""=6,""write_date""=(now() at time zone 'UTC') WHERE id IN (7960)",['mail_message'],PgsqlRequest:Simple query:UPDATE:['mail_message'],Odoo Application->db Server/Mail Server: [PgsqlRequest:Simple query:UPDATE:['mail_message']],False,4188,4189,"['ResumeReviewActivity', 'ScheduleAnInterviewActivityCall']",4,,,[],"[(1226, ResumeReviewActivity), (1225, ScheduleAnInterviewActivityCall)]","('ResumeReviewActivity',)",,,,,,,,,,,,,,,,,,,,ScheduleAnInterviewMeeting,False,False,['NoAction'],False,False,set()
212,212,212,212,212,7666,rec_over_http_prod_1.pcap,HrRecruitmentProcess,over,2020-09-18 01:07:47.132766,4193,2020-09-21 10:15:37.122766,2020-09-21 10:15:37.122766,192.168.11.1-192.168.,pgsql,Odoo Application->db Server/Mail Server:[PgsqlRequest:Simple query],PgsqlRequest:Simple query,INSERT,pgsql,True,"\xa                INSERT INTO mail_message_res_partner_needaction_rel (mail_message_id, res_partner_id)\xa                VALUES (7960, 1205)\xa                ON CONFLICT DO NOTHING\xa",['mail_message_res_partner_needaction_rel'],PgsqlRequest:Simple query:INSERT:['mail_message_res_partner_needaction_rel'],Odoo Application->db Server/Mail Server: [PgsqlRequest:Simple query:INSERT:['mail_message_res_partner_needaction_rel']],False,4192,4193,"['ResumeReviewActivity', 'ScheduleAnInterviewActivityCall']",4,,,[],"[(1226, ResumeReviewActivity), (1225, ScheduleAnInterviewActivityCall)]","('ResumeReviewActivity',)",,,,,,,,,,,,,,7960.0,,,,,,ScheduleAnInterviewMeeting,False,False,['NoAction'],False,False,{2}
213,213,213,213,213,7722,rec_over_http_prod_1.pcap,HrRecruitmentProcess,over,2020-09-18 01:07:47.150829,4221,2020-09-21 10:18:37.770829,2020-09-21 10:18:37.770829,192.168.11.1-192.168.,pgsql,Odoo Application->db Server/Mail Server:[PgsqlRequest:Simple query],PgsqlRequest:Simple query,UPDATE,pgsql,True,"UPDATE ""mail_message"" SET ""subject""='Your Job Application: Customer Success Manager',""mail_server_id""=NULL,""write_uid""=1,""write_date""=(now() at time zone 'UTC') WHERE id IN (7960)",['mail_message'],PgsqlRequest:Simple query:UPDATE:['mail_message'],Odoo Application->db Server/Mail Server: [PgsqlRequest:Simple query:UPDATE:['mail_message']],False,4220,4221,"['ResumeReviewActivity', 'ScheduleAnInterviewActivityCall']",4,,,[],"[(1226, ResumeReviewActivity), (1225, ScheduleAnInterviewActivityCall)]","('ResumeReviewActivity',)",,,,,,,,,,,,,,,,,,,,ScheduleAnInterviewMeeting,False,False,['NoAction'],False,False,set()
214,214,214,214,214,7725,rec_over_http_prod_1.pcap,HrRecruitmentProcess,over,2020-09-18 01:07:47.151884,4227,2020-09-21 10:18:48.321884,2020-09-21 10:18:48.321884,192.168.11.1-192.168.,pgsql,Odoo Application->db Server/Mail Server:[PgsqlRequest:Simple query],PgsqlRequest:Simple query,INSERT,pgsql,True,"INSERT INTO ""mail_mail"" (""id"", ""create_uid"", ""create_date"", ""write_uid"", ""write_date"", ""auto_delete"", ""body_html"", ""headers"", ""mail_message_id"", ""notification"", ""references"", ""state"") VALUES (nextval('mail_mail_id_seq'), 1, (now() at time zone 'UTC'), 1, (now() at time zone 'UTC'), true, '\xa<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""padding-top: 16px; background-color: #F1F1F1; font-family:Verdana, Arial,sans-serif; color: #454748; width: 100%; border-collapse:separate;""><tr><td align=""center"">\xa<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""590"" style=""padding: 24px; background-color: white; color: #454748; border-collapse:separate;"">\xa<tbody>\xa    <tr>\xa        <td align=""center"" style=""min-width: 590px;"">\xa            <table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""100%"" style=""background-color: white; padding: 0; border-collapse:separate;"">\xa                <tr><td valign=""middle"">\xa                    <span style=""font-size: 10px;"">Your Applicant</span><br/>\xa                    <span style=""font-size: 20px; font-weight: bold;"">\xa                        Customer Success Manager\xa                    </span>\xa                </td><td valign=""middle"" align=""right"">\xa                    <img style=""padding: 0px; margin: 0px; height: 48px;"" src=""http://localhost:8069/logo.png?company=1"" alt=""My Company""/>\xa                </td></tr>\xa                <tr><td colspan=""2"" style=""text-align:center;"">\xa                  <hr width=""100%"" style=""background-color:rgb(204,204,204);border:medium none;clear:both;display:block;font-size:0px;min-height:1px;line-height:0; margin:4px 0px 32px 0px;""/>\xa                </td></tr>\xa            </table>\xa        </td>\xa    </tr>\xa    <tr>\xa        <td style=""min-width: 590px;"">\xa            <table width=""590"" style=""border-collapse:collapse; background-color:white; margin-left:20px"" border=""0"" cellspacing=""0"" cellpadding=""0"">\xa    <tbody><tr>\xa        <td valign=""top"" style=""padding:0px 10px"">\xa            <div style=''font-size:13px; font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; text-align:center''>\xa                <h2 style=""margin:0px 0 0.5rem 0; font-size:1.62rem; font-weight:bold; font-family:inherit; line-height:1.2; color:inherit"">Congratulations!</h2>\xa                <div style=''font-size:13px; font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; color:grey''>Your resume has been positively reviewed.</div>\xa                <img style=""border-style:none; vertical-align:middle; width:175px; margin:20px 0"" alt=""Congratulations!"" src=""http://localhost:8069/hr_recruitment/static/src/img/congratulations.png"">\xa            </div>\xa            <div style=''font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; font-size:13px; margin:0px; padding:0px''>\xa                We just reviewed your resume, and it caught our\xa                attention. As we think you might be great for the\xa                position, your application has been short listed for a\xa                call or an interview.\xa                <br><br>\xa                See you soon,\xa                <div style=''font-family:""Lucida Grande"",Helvetica,Verdana,Arial,sans-serif; font-size:11px; color:grey''>\xa                    -- <br>\xa                    The HR Team\xa                </div>\xa\xa                <hr width=""97%"" style=""border-style:solid none none none; margin:16px 0px 16px 0px; border-left-width:0px; border-bottom-width:0px; border-right-width:0px; border-top-width:1px; border-left-color:currentColor; border-bottom-color:currentColor; border-right-color:currentColor; border-top-color:rgba(0, 0, 0, 0.1); height:0px; background-color:rgb(204,204,204); border:medium none; display:block; font-size:0px; min-height:1px; line-height:0"">\xa                <h3 style=""margin:0px 0 0.5rem 0; font-size:1.4rem; font-weight:bold; font-family:inherit; line-height:1.2; color:#9A6C8E""><strong style=""font-weight:bolder"">What is the next step?</strong></h3>\xa                We usually <strong style=""font-weight:bolder"">answer applications within 3 days</strong>.\xa                <br><br>\xa                The next step is either a call or a meeting in our offices.\xa                <br>\xa                Feel free to <strong style=""font-weight:bolder"">contact us if you want a faster\xa                feedback</strong> or if you don''t get news from us\xa                quickly enough (just reply to this email).\xa                <br>\xa\xa                <hr width=""97%"" style=""border-style:solid none none none; margin:17px 0px 16px 0px; border-left-width:0px; border-bottom-width:0px; border-right-width:0px; border-top-width:1px; border-left-color:currentColor; border-bottom-color:currentColor; border-right-color:currentColor; border-top-color:rgba(0, 0, 0, 0.1); height:0px; background-color:rgb(204,204,204); border:medium none; display:block; font-size:0px; min-height:1px; line-height:0"">\xa                    <strong style=""font-weight:bolder"">My Company</strong><br>\xa                <br>\xa                <br>\xa\xa                    <a style=""background-color:transparent; text-decoration:none; color:rgb(124, 123, 173)"" href=""https://maps.google.com/maps?q="" target=""new"">\xa                        <img style=""border-style:none; vertical-align:bottom"" src=""http://maps.googleapis.com/maps/api/staticmap?autoscale=1&amp;size=598x200&amp;maptype=roadmap&amp;format=png&amp;visual_refresh=true&amp;markers=size:mid|color:0xa5117d|label:|"">\xa                    </a>\xa            </div>\xa        </td>\xa    </tr>\xa</tbody></table>\xa        </td>\xa    </tr>\xa    <tr>\xa        <td align=""center"" style=""min-width: 590px; padding: 0 8px 0 8px; font-size:11px;"">\xa            <hr width=""100%"" style=""background-color:rgb(204,204,204);border:medium none;clear:both;display:block;font-size:0px;min-height:1px;line-height:0; margin: 16px 0px 4px 0px;""/>\xa            <b>My Company</b><br/>\xa            <div style=""color: #999999;"">\xa                \xa                 |\xa                    <a style=""text-decoration:none; color: #999999;"" href=""mailto:user.suername@company.com"">user.suername@company.com</a>\xa                \xa                 |\xa                    <a style=""text-decoration:none; color: #999999;"" href=""http://www.yourcompany.com"">\xa                        http://www.yourcompany.com\xa                    </a>\xa                \xa            </div>\xa        </td>\xa    </tr>\xa</tbody>\xa</table>\xa</td></tr>\xa<tr><td align=""center"" style=""min-width: 590px;"">\xa        Powered by <a target=""_blank"" href=""https://www.odoo.com?utm_source=db&amp;utm_medium=email"" style=""color: #875A7B;"">Odoo</a>\xa</td></tr>\xa</table>\xa        ', '{''X-Odoo-Objects'': ''hr.applicant-1225''}', 7960, true, '<750587753059549.1600379872.741972446441650-openerp-1225-hr.applicant@BPW10OD01>', 'outgoing') RETURNING id",['mail_mail'],PgsqlRequest:Simple query:INSERT:['mail_mail'],Odoo Application->db Server/Mail Server: [PgsqlRequest:Simple query:INSERT:['mail_mail']],False,4226,4227,"['ResumeReviewActivity', 'ScheduleAnInterviewActivityCall']",4,,,[],"[(1226, ResumeReviewActivity), (1225, ScheduleAnInterviewActivityCall)]","('ScheduleAnInterviewActivityCall',)",,,,,,,{X-Odoo-Objects: hr.applicant-1225},<750587753059549.1600379872.741972446441650-openerp-1225-hr.applicant@BPW10OD01>,,,,,,7960.0,,,,,,ScheduleAnInterviewMeeting,False,False,['NoAction'],False,False,"{1, 2}"
